customer_id,suspicious_activity
SYNCID0000014431,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014438,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014441,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014444,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014449,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014450,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000014453,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014472,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014487,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014492,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014494,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014513,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014515,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014518,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014528,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014530,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014544,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014546,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014547,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014551,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014561,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014562,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014570,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014603,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014608,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014613,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014617,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014622,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014637,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014647,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014657,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014671,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014677,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000014682,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014695,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000014707,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014710,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014730,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014737,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014769,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014771,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014772,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014773,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014777,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014786,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014790,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014807,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014812,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014815,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014818,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014823,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014830,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014831,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014841,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014842,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014865,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000014866,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000014889,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000014892,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014895,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014907,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014912,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014914,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014919,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014920,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014935,"High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00 | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014939,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014951,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014959,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000014964,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014966,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000014968,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014976,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014984,High Frequency Transactions: transaction_count > 224.00
SYNCID0000014998,High Value Transactions: total_amount > 739379.64 CAD
SYNCID0000015007,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015012,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000015019,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015023,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000015032,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000015037,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000015055,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015059,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015061,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015064,High Value Transactions: total_amount > 739379.64 CAD | High Frequency Transactions: transaction_count > 224.00
SYNCID0000015065,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000015074,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
SYNCID0000015086,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015093,High Frequency Transactions: transaction_count > 224.00
SYNCID0000015096,"High Value Transactions: total_amount > 739379.64 CAD | Inconsistent Business Profile: no employees or sales, yet large transaction volume"
